record_code,location_id,location_name,latitude,longitude,timestamp,traffic_density,congestion_index,avg_speed_kmh,aqi,pm25,pm10,co2_ppm,temperature_c,humidity_pct,weather,risk_score,is_anomaly,anomaly_type,anomaly_explanation
URB-12277,LOC-05,North Residential,40.79,-73.96,2026-08-12 12:56:42,93,0.42,27.0,82,33.4,59.6,460.4,27.4,57.4,Haze,42.6,False,None,
URB-12278,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-12 13:19:42,61,0.27,54.5,53,26.0,48.8,445.4,26.8,53.1,Partly Cloudy,22.6,False,None,
URB-12279,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-12 13:34:42,207,0.78,31.9,138,60.6,116.0,591.4,28.3,47.8,Clear,98.5,True,Multi-Vector Urban Risk,Combined extreme congestion (78%) and high particulate pollution.
URB-12280,LOC-08,University District,40.729,-73.996,2026-08-12 13:50:42,112,0.4,34.4,82,34.1,57.4,515.7,28.8,52.8,Clear,38.2,False,None,
URB-12281,LOC-01,Downtown Central,40.7128,-74.006,2026-08-12 14:03:42,175,0.68,20.2,130,55.7,100.2,555.7,27.8,68.4,Fog,64.8,False,None,
URB-12282,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-12 14:19:42,247,0.96,13.7,123,53.1,96.9,632.3,30.3,48.6,Partly Cloudy,78.1,False,None,
URB-12283,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-12 14:25:42,181,0.71,20.4,164,71.8,139.1,558.5,26.2,79.1,Fog,71.9,False,None,
URB-12284,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-12 14:48:42,131,0.58,19.8,78,39.6,73.5,493.1,27.3,71.4,Rain,52.0,False,None,
URB-12285,LOC-05,North Residential,40.79,-73.96,2026-08-12 14:59:42,98,0.42,23.8,56,30.3,61.0,468.1,29.9,72.5,Heavy Rain,39.7,False,None,
URB-12286,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-12 15:18:42,65,0.27,51.3,58,31.4,56.6,471.6,28.2,52.5,Partly Cloudy,23.4,False,None,
URB-12287,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-12 15:34:42,184,0.83,18.0,100,45.5,77.8,560.0,25.4,72.2,Heavy Rain,66.7,False,None,
URB-12288,LOC-08,University District,40.729,-73.996,2026-08-12 15:41:42,113,0.51,28.3,84,41.4,79.0,489.9,30.1,47.4,Partly Cloudy,45.9,False,None,
URB-12289,LOC-01,Downtown Central,40.7128,-74.006,2026-08-12 15:58:42,199,0.98,6.3,117,55.3,107.4,576.4,29.1,50.4,Partly Cloudy,68.9,True,Severe Gridlock,Critical speed drop to 6.3 km/h indicating major arterial blockade.
URB-12290,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-12 16:13:42,333,0.98,10.9,148,71.0,135.4,711.9,28.7,71.5,Rain,84.6,False,None,
URB-12291,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-12 16:32:42,214,0.79,19.2,138,67.2,130.7,599.2,28.4,54.6,Partly Cloudy,71.2,False,None,
URB-12292,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-12 16:44:42,191,0.65,17.8,96,49.0,94.1,582.8,29.0,72.4,Rain,58.9,False,None,
URB-12293,LOC-05,North Residential,40.79,-73.96,2026-08-12 16:56:42,123,0.47,23.2,97,47.4,89.1,499.3,26.1,75.7,Fog,49.2,False,None,
URB-12294,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-12 17:19:42,124,0.54,33.8,105,48.0,86.0,491.3,24.3,58.4,Haze,48.1,False,None,
URB-12295,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-12 17:29:42,348,0.98,17.2,216,99.0,177.6,708.7,27.7,50.0,Haze,90.6,False,None,
URB-12296,LOC-08,University District,40.729,-73.996,2026-08-12 17:50:42,202,0.83,19.3,105,47.4,93.0,567.1,27.2,54.5,Clear,66.9,False,None,
URB-12297,LOC-01,Downtown Central,40.7128,-74.006,2026-08-12 18:04:42,314,0.98,13.1,180,81.1,149.2,686.3,24.5,55.4,Haze,98.5,True,Multi-Vector Urban Risk,Combined extreme congestion (98%) and high particulate pollution.
URB-12298,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-12 18:17:42,347,0.98,9.2,144,64.6,118.7,713.5,25.3,81.0,Heavy Rain,84.8,False,None,
URB-12299,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-12 18:32:42,268,0.94,16.8,160,72.2,127.8,646.6,27.4,50.1,Clear,82.2,False,None,
URB-12300,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-12 18:46:42,254,0.98,11.2,171,73.5,129.4,611.7,23.7,81.3,Fog,88.5,False,None,
URB-12301,LOC-05,North Residential,40.79,-73.96,2026-08-12 18:58:42,132,0.45,21.8,77,36.3,75.0,522.1,22.6,84.6,Rain,45.6,False,None,
URB-12302,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-12 19:20:42,106,0.4,43.3,74,35.3,59.9,484.0,23.7,58.4,Clear,32.3,False,None,
URB-12303,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-12 19:28:42,344,0.98,15.5,162,72.3,133.1,719.1,22.4,81.7,Heavy Rain,84.8,False,None,
URB-12304,LOC-08,University District,40.729,-73.996,2026-08-12 19:45:42,161,0.73,22.6,88,39.1,70.0,550.5,23.7,54.5,Partly Cloudy,58.3,False,None,
URB-12305,LOC-01,Downtown Central,40.7128,-74.006,2026-08-12 19:55:42,278,0.98,10.7,109,50.6,100.6,637.3,21.7,80.8,Rain,77.9,False,None,
URB-12306,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-12 20:18:42,211,0.86,13.8,143,61.6,119.2,572.1,20.6,65.0,Haze,77.5,False,None,
URB-12307,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-12 20:25:42,136,0.58,25.8,114,53.1,92.6,513.5,21.6,59.7,Clear,55.2,False,None,
URB-12308,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-12 20:49:42,123,0.44,28.5,98,41.7,74.7,505.6,23.6,81.6,Fog,45.5,False,None,
URB-12309,LOC-05,North Residential,40.79,-73.96,2026-08-12 21:01:42,75,0.27,39.5,55,22.7,38.6,465.6,19.5,61.9,Partly Cloudy,25.7,False,None,
URB-12310,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-12 21:10:42,47,0.18,42.6,37,22.0,36.8,424.5,20.4,82.8,Heavy Rain,17.4,False,None,
URB-12311,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-12 21:35:42,141,0.63,35.3,106,49.9,94.7,516.6,19.3,65.0,Clear,51.1,False,None,
URB-12312,LOC-08,University District,40.729,-73.996,2026-08-12 21:40:42,92,0.33,24.7,56,28.0,54.0,483.8,18.0,84.0,Rain,35.6,False,None,
URB-12313,LOC-01,Downtown Central,40.7128,-74.006,2026-08-12 21:57:42,142,0.79,8.2,99,49.9,87.6,524.2,21.8,60.2,Clear,55.0,True,Severe Gridlock,Critical speed drop to 8.2 km/h indicating major arterial blockade.
URB-12314,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-12 22:18:42,66,0.24,27.3,57,22.5,39.4,450.3,20.0,80.1,Heavy Rain,30.9,False,None,
URB-12315,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-12 22:34:42,48,0.19,35.7,74,35.6,59.2,447.9,19.2,66.2,Partly Cloudy,27.7,False,None,
URB-12316,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-12 22:41:42,45,0.19,35.5,68,32.3,53.8,434.8,17.2,90.4,Fog,26.8,False,None,
URB-12317,LOC-05,North Residential,40.79,-73.96,2026-08-12 22:57:42,32,0.12,33.2,52,22.1,44.5,432.0,21.3,82.5,Fog,22.3,False,None,
URB-12318,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-12 23:17:42,22,0.08,56.4,49,21.3,35.2,408.5,20.1,86.2,Fog,14.3,False,None,
URB-12319,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-12 23:28:42,71,0.25,46.5,112,51.0,97.2,477.8,19.8,85.0,Fog,32.1,False,None,
URB-12320,LOC-08,University District,40.729,-73.996,2026-08-12 23:44:42,36,0.16,42.6,53,25.0,48.2,430.7,16.0,67.3,Partly Cloudy,19.4,False,None,
URB-12321,LOC-01,Downtown Central,40.7128,-74.006,2026-08-12 23:57:42,67,0.3,28.0,69,31.4,63.4,471.9,18.9,84.0,Rain,35.1,False,None,
URB-12322,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 00:14:42,67,0.25,27.4,65,26.9,58.0,449.0,15.8,95.3,Rain,32.7,False,None,
URB-12323,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 00:32:42,50,0.19,40.7,85,42.6,80.9,432.3,18.8,70.5,Clear,27.1,False,None,
URB-12324,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 00:43:42,53,0.22,28.2,55,27.0,54.4,427.7,16.7,93.6,Rain,29.3,False,None,
URB-12325,LOC-05,North Residential,40.79,-73.96,2026-08-13 00:55:42,25,0.11,35.2,55,27.7,59.4,416.6,14.9,96.4,Fog,21.4,False,None,
URB-12326,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 01:12:42,21,0.08,40.1,36,19.4,33.9,410.4,16.7,85.5,Rain,14.4,False,None,
URB-12327,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 01:25:42,72,0.26,50.4,89,40.0,80.7,477.6,14.3,73.2,Clear,28.5,False,None,
URB-12328,LOC-08,University District,40.729,-73.996,2026-08-13 01:45:42,40,0.17,30.7,46,18.9,43.7,436.4,16.3,86.8,Heavy Rain,24.5,False,None,
URB-12329,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 01:59:42,71,0.26,26.9,65,28.5,52.6,464.4,17.9,92.8,Heavy Rain,33.3,False,None,
URB-12330,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 02:17:42,82,0.29,25.1,69,36.2,71.3,483.3,13.6,91.3,Heavy Rain,36.1,False,None,
URB-12331,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 02:28:42,50,0.17,26.8,78,31.7,56.6,444.2,13.6,90.0,Heavy Rain,32.1,False,None,
URB-12332,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 02:41:42,43,0.15,34.3,66,35.1,68.9,423.7,17.2,67.4,Haze,25.4,False,None,
URB-12333,LOC-05,North Residential,40.79,-73.96,2026-08-13 03:05:42,26,0.11,42.4,45,19.9,43.8,427.4,17.5,71.1,Partly Cloudy,16.1,False,None,
URB-12334,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 03:13:42,20,0.09,53.7,47,24.9,48.7,409.0,13.8,92.5,Fog,14.3,False,None,
URB-12335,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 03:30:42,68,0.28,49.4,81,41.4,73.2,454.5,14.9,75.6,Partly Cloudy,27.9,False,None,
URB-12336,LOC-08,University District,40.729,-73.996,2026-08-13 03:43:42,37,0.15,31.0,42,23.4,39.4,416.6,14.6,90.4,Rain,22.9,False,None,
URB-12337,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 03:59:42,67,0.27,34.2,70,30.7,51.3,468.1,14.5,70.7,Clear,30.9,False,None,
URB-12338,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 04:13:42,70,0.31,35.1,83,33.9,64.8,441.6,19.0,64.7,Partly Cloudy,34.4,False,None,
URB-12339,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 04:35:42,45,0.16,36.7,99,41.3,78.2,448.2,17.7,72.9,Haze,30.4,False,None,
URB-12340,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 04:45:42,40,0.15,42.7,55,29.2,59.9,412.4,16.7,70.1,Clear,19.3,False,None,
URB-12341,LOC-05,North Residential,40.79,-73.96,2026-08-13 05:00:42,28,0.12,43.1,51,25.1,53.3,412.6,20.1,69.2,Clear,17.2,False,None,
URB-12342,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 05:17:42,22,0.1,47.0,35,18.2,42.5,410.5,19.2,82.9,Rain,12.6,False,None,
URB-12343,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 05:25:42,59,0.23,42.0,63,33.8,62.3,431.1,18.6,87.5,Heavy Rain,24.2,False,None,
URB-12344,LOC-08,University District,40.729,-73.996,2026-08-13 05:40:42,38,0.17,38.2,54,25.3,45.9,420.8,15.5,72.8,Clear,22.1,False,None,
URB-12345,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 06:04:42,269,0.78,18.9,96,39.6,77.8,522.2,21.3,78.3,Heavy Rain,54.0,True,Traffic Bottleneck,Sudden vehicular surge of 269 vehicles/min exceeding corridor capacity.
URB-12346,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 06:11:42,199,0.78,13.5,111,51.2,95.5,556.1,17.6,85.1,Rain,68.9,False,None,
URB-12347,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 06:28:42,120,0.55,27.1,96,48.9,90.1,487.6,21.2,63.7,Clear,50.2,False,None,
URB-12348,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 06:45:42,114,0.48,32.5,72,34.3,61.8,514.8,16.7,68.5,Clear,40.5,False,None,
URB-12349,LOC-05,North Residential,40.79,-73.96,2026-08-13 07:03:42,156,0.6,20.7,111,54.2,103.4,516.8,20.3,81.1,Fog,58.1,False,None,
URB-12350,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 07:11:42,116,0.51,35.2,87,39.8,70.0,504.7,20.2,63.2,Haze,43.0,False,None,
URB-12351,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 07:25:42,290,0.98,17.7,204,93.5,164.8,674.1,20.5,85.2,Fog,90.3,False,None,
URB-12352,LOC-08,University District,40.729,-73.996,2026-08-13 07:44:42,189,0.74,19.9,144,64.6,119.0,555.5,20.4,85.0,Fog,69.8,False,None,
URB-12353,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 08:00:42,342,0.98,14.1,148,69.3,131.7,686.8,21.6,61.1,Clear,83.0,False,None,
URB-12354,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 08:13:42,324,0.98,10.2,156,66.4,115.0,703.2,22.8,77.9,Rain,86.4,False,None,
URB-12355,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 08:30:42,239,0.98,9.6,111,48.0,87.1,608.9,21.9,85.1,Heavy Rain,78.8,False,None,
URB-12356,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 08:47:42,226,0.81,19.2,105,44.3,78.7,593.2,22.2,63.4,Clear,66.2,False,None,
URB-12357,LOC-05,North Residential,40.79,-73.96,2026-08-13 09:00:42,135,0.46,20.0,78,38.3,73.9,510.2,24.0,74.3,Rain,47.1,False,None,
URB-12358,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 09:18:42,112,0.45,45.7,69,31.0,51.0,485.3,23.6,56.0,Partly Cloudy,32.6,False,None,
URB-12359,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 09:29:42,324,0.98,18.6,154,68.4,132.2,667.8,21.5,60.0,Partly Cloudy,81.9,False,None,
URB-12360,LOC-08,University District,40.729,-73.996,2026-08-13 09:47:42,216,0.81,16.4,159,71.7,129.9,592.1,25.9,55.3,Haze,77.0,False,None,
URB-12361,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 10:02:42,181,0.64,21.6,149,69.4,120.8,553.0,23.2,56.8,Haze,65.9,False,None,
URB-12362,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 10:13:42,206,0.92,15.3,134,65.8,116.2,575.3,26.2,55.2,Clear,77.6,False,None,
URB-12363,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 10:30:42,172,0.59,21.4,171,81.8,142.4,566.7,26.8,71.5,Fog,67.8,False,None,
URB-12364,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 10:46:42,123,0.5,19.4,71,35.7,66.5,492.9,25.4,76.8,Heavy Rain,47.7,False,None,
URB-12365,LOC-05,North Residential,40.79,-73.96,2026-08-13 11:04:42,91,0.33,27.0,85,42.4,84.2,462.5,25.7,74.7,Fog,39.6,False,None,
URB-12366,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 11:12:42,64,0.28,49.7,54,27.5,48.2,454.8,25.0,57.9,Clear,23.2,False,None,
URB-12367,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 11:32:42,199,0.69,36.6,112,47.9,91.4,587.6,28.1,57.0,Clear,53.9,False,None,
URB-12368,LOC-08,University District,40.729,-73.996,2026-08-13 11:41:42,136,0.56,18.7,69,36.4,72.3,520.4,23.8,75.2,Rain,50.1,False,None,
URB-12369,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 12:04:42,176,0.62,22.0,153,74.4,139.1,565.4,25.3,55.2,Haze,65.6,False,None,
URB-12370,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 12:14:42,235,0.96,13.0,158,69.9,123.8,595.0,25.0,53.0,Haze,84.5,False,None,
URB-12371,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 12:26:42,194,0.89,17.2,145,68.2,121.2,553.7,24.7,62.8,Clear,77.4,False,None,
URB-12372,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 12:41:42,165,0.69,16.1,85,37.0,62.3,541.5,27.2,73.3,Heavy Rain,59.4,False,None,
URB-12373,LOC-05,North Residential,40.79,-73.96,2026-08-13 13:01:42,82,0.34,24.7,52,27.5,55.9,469.9,25.6,73.6,Heavy Rain,35.4,False,None,
URB-12374,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 13:15:42,63,0.27,37.6,42,22.2,35.4,458.2,27.7,71.1,Heavy Rain,24.3,False,None,
URB-12375,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 13:32:42,196,0.81,20.7,100,47.1,90.4,590.2,27.5,74.8,Rain,64.6,False,None,
URB-12376,LOC-08,University District,40.729,-73.996,2026-08-13 13:49:42,106,0.46,21.5,60,27.3,56.3,482.4,25.3,75.9,Rain,43.1,False,None,
URB-12377,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 13:56:42,213,0.74,18.4,137,57.9,107.2,604.6,26.5,57.1,Haze,69.4,False,None,
URB-12378,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 14:15:42,229,0.8,13.7,100,45.4,91.0,596.9,27.4,71.8,Rain,67.7,False,None,
URB-12379,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 14:34:42,190,0.73,16.3,105,43.9,74.2,569.4,28.1,70.6,Rain,64.4,False,None,
URB-12380,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 14:46:42,122,0.42,34.3,84,43.4,86.0,516.7,25.5,52.5,Clear,39.4,False,None,
URB-12381,LOC-05,North Residential,40.79,-73.96,2026-08-13 15:00:42,109,0.45,27.8,84,43.1,73.7,505.7,30.0,69.4,Fog,43.8,False,None,
URB-12382,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 15:16:42,85,0.32,45.6,70,35.6,64.1,488.4,26.6,53.0,Clear,27.6,False,None,
URB-12383,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 15:32:42,194,0.71,24.3,110,48.9,97.1,561.7,28.1,71.9,Rain,60.5,False,None,
URB-12384,LOC-08,University District,40.729,-73.996,2026-08-13 15:41:42,135,0.46,20.7,80,32.6,62.9,505.9,26.5,70.3,Heavy Rain,47.1,False,None,
URB-12385,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 16:04:42,292,0.98,13.7,155,72.2,131.8,666.6,28.3,57.1,Partly Cloudy,84.5,False,None,
URB-12386,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 16:17:42,411,0.98,14.9,206,90.2,171.1,772.7,25.5,56.8,Partly Cloudy,91.8,False,None,
URB-12387,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 16:33:42,283,0.98,9.8,138,66.2,122.5,656.2,28.9,68.2,Rain,83.5,False,None,
URB-12388,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 16:44:42,329,0.99,14.7,132,61.5,112.3,567.3,28.7,55.9,Haze,74.8,True,Traffic Bottleneck,Sudden vehicular surge of 329 vehicles/min exceeding corridor capacity.
URB-12389,LOC-05,North Residential,40.79,-73.96,2026-08-13 17:00:42,146,0.51,22.4,185,70.8,57.7,539.4,26.1,72.1,Rain,48.4,True,Air Quality Hazard,"Hazardous particulate spike (AQI 185, PM2.5 70.8 µg/m³) detected near North Residential."
URB-12390,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 17:15:42,105,0.41,35.5,65,31.9,61.8,490.9,26.7,70.1,Rain,35.0,False,None,
URB-12391,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 17:32:42,359,0.98,21.3,202,94.1,179.2,708.1,24.4,60.4,Clear,88.5,False,None,
URB-12392,LOC-08,University District,40.729,-73.996,2026-08-13 17:49:42,177,0.63,26.8,93,47.7,81.0,560.2,25.4,58.1,Partly Cloudy,53.1,False,None,
URB-12393,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 17:56:42,332,0.98,12.8,203,93.0,174.2,690.8,25.8,59.8,Haze,92.8,False,None,
URB-12394,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 18:19:42,356,0.98,11.0,220,101.6,180.8,704.6,22.7,63.3,Haze,93.7,False,None,
URB-12395,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 18:35:42,282,0.98,10.7,140,63.0,110.3,656.3,26.9,76.7,Heavy Rain,83.3,False,None,
URB-12396,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 18:43:42,186,0.78,20.5,117,51.1,101.9,562.2,26.9,59.4,Clear,66.4,False,None,
URB-12397,LOC-05,North Residential,40.79,-73.96,2026-08-13 19:00:42,154,0.54,18.7,70,28.9,53.2,553.1,24.9,78.0,Rain,49.5,False,None,
URB-12398,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 19:18:42,128,0.56,31.0,102,50.2,87.7,505.6,24.2,60.0,Haze,49.8,False,None,
URB-12399,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 19:26:42,335,0.98,17.1,387,191.7,165.9,684.1,25.6,57.7,Haze,89.4,True,Air Quality Hazard,"Hazardous particulate spike (AQI 387, PM2.5 191.7 µg/m³) detected near Airport Transit Hub."
URB-12400,LOC-08,University District,40.729,-73.996,2026-08-13 19:42:42,203,0.85,19.0,100,50.0,87.2,587.1,24.3,63.3,Partly Cloudy,67.0,False,None,
URB-12401,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 20:01:42,178,0.64,19.3,96,42.4,84.2,544.8,22.4,82.5,Heavy Rain,57.8,False,None,
URB-12402,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 20:15:42,208,0.81,18.5,117,57.9,108.7,574.3,22.1,64.5,Partly Cloudy,68.6,False,None,
URB-12403,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 20:33:42,131,0.58,20.7,83,35.9,68.7,495.9,23.4,77.1,Heavy Rain,52.4,False,None,
URB-12404,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 20:45:42,113,0.4,26.6,106,51.4,101.2,504.8,22.5,82.8,Fog,46.2,False,None,
URB-12405,LOC-05,North Residential,40.79,-73.96,2026-08-13 20:57:42,74,0.33,22.7,47,24.4,53.2,478.5,22.4,83.3,Heavy Rain,35.1,False,None,
URB-12406,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 21:17:42,49,0.18,59.4,46,21.8,35.3,435.0,21.6,59.8,Partly Cloudy,17.8,False,None,
URB-12407,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 21:27:42,155,0.65,30.6,138,67.3,124.7,552.6,20.3,81.8,Fog,59.8,False,None,
URB-12408,LOC-08,University District,40.729,-73.996,2026-08-13 21:45:42,107,0.4,22.6,68,29.3,49.0,493.9,21.2,79.7,Heavy Rain,41.6,False,None,
URB-12409,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 22:05:42,75,0.34,34.0,72,38.0,70.3,451.2,19.1,62.8,Partly Cloudy,34.2,False,None,
URB-12410,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-13 22:11:42,71,0.29,37.5,180,72.9,71.8,445.3,17.5,71.7,Partly Cloudy,31.5,True,Air Quality Hazard,"Hazardous particulate spike (AQI 180, PM2.5 72.9 µg/m³) detected near Midtown Financial."
URB-12411,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-13 22:34:42,56,0.26,37.2,92,45.4,77.3,445.9,17.6,72.7,Partly Cloudy,32.9,False,None,
URB-12412,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-13 22:48:42,41,0.15,33.8,66,29.2,50.3,440.6,21.4,85.5,Fog,25.7,False,None,
URB-12413,LOC-05,North Residential,40.79,-73.96,2026-08-13 22:55:42,31,0.14,41.0,41,21.3,35.7,408.4,18.8,70.1,Clear,17.3,False,None,
URB-12414,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-13 23:16:42,24,0.09,56.7,44,16.0,38.2,425.9,16.9,68.0,Partly Cloudy,13.8,False,None,
URB-12415,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-13 23:25:42,59,0.22,47.1,89,43.0,72.6,438.3,15.9,90.4,Fog,26.9,False,None,
URB-12416,LOC-08,University District,40.729,-73.996,2026-08-13 23:47:42,34,0.13,38.1,47,19.9,33.0,431.8,16.4,72.5,Partly Cloudy,19.4,False,None,
URB-12417,LOC-01,Downtown Central,40.7128,-74.006,2026-08-13 23:59:42,75,0.28,34.0,81,38.1,76.5,447.1,17.4,69.6,Partly Cloudy,33.4,False,None,
URB-12418,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-14 00:16:42,72,0.26,33.4,98,46.9,79.6,471.2,17.4,72.3,Haze,35.8,False,None,
URB-12419,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-14 00:25:42,51,0.23,24.8,71,28.0,55.7,421.7,14.8,91.7,Rain,34.2,False,None,
URB-12420,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-14 00:45:42,39,0.15,35.3,67,33.1,62.3,429.7,15.8,92.1,Fog,25.1,False,None,
URB-12421,LOC-05,North Residential,40.79,-73.96,2026-08-14 00:59:42,26,0.09,44.8,46,23.8,39.3,424.6,19.1,65.4,Clear,14.3,False,None,
URB-12422,LOC-06,Suburb South Ridge,40.63,-74.08,2026-08-14 01:13:42,21,0.08,59.3,41,24.2,52.6,400.3,14.9,69.3,Clear,12.9,False,None,
URB-12423,LOC-07,Airport Transit Hub,40.6413,-73.7781,2026-08-14 01:33:42,79,0.33,51.3,93,46.4,83.1,455.5,18.3,70.0,Partly Cloudy,32.0,False,None,
URB-12424,LOC-08,University District,40.729,-73.996,2026-08-14 01:42:42,42,0.18,28.9,43,16.9,30.3,414.7,14.2,89.9,Rain,25.3,False,None,
URB-12425,LOC-01,Downtown Central,40.7128,-74.006,2026-08-14 02:01:42,63,0.27,36.9,69,32.4,53.6,438.8,13.7,70.3,Partly Cloudy,29.4,False,None,
URB-12426,LOC-02,Midtown Financial,40.7589,-73.9851,2026-08-14 02:14:42,83,0.34,26.2,74,33.6,67.5,450.0,17.3,88.8,Rain,38.5,False,None,
URB-12427,LOC-03,Harbor Industrial,40.672,-74.009,2026-08-14 02:29:42,47,0.22,35.9,78,38.4,73.1,455.6,15.1,74.3,Partly Cloudy,29.5,False,None,
URB-12428,LOC-04,Tech Corridor West,40.741,-74.004,2026-08-14 02:45:42,51,0.21,32.3,66,32.5,65.3,438.7,16.5,75.1,Haze,28.8,False,None,
